sample	ID	Region	Identity	Product	Organism
BGG_ROSDA	NODE_533_length_74782_cov_22.8	BGC0002495: 0-19671	0.4257889783866138	['NRP']	Photorhabdus luminescens
BGG_ROSDA	NODE_533_length_74782_cov_22.8	BGC0000352: 0-26231	0.4939974059825931	['NRP']	Acinetobacter sp. ADP1
BGG_ROSDA	NODE_533_length_74782_cov_22.8	BGC0002494: 273-12179	0.4329334544275063	['NRP']	Vibrio cholerae
BGG_ROSDA	NODE_533_length_74782_cov_22.8	BGC0000410: 162-16011	0.4815921807016505	['NRP']	Pseudomonas fluorescens
BGG_ROSDA	NODE_533_length_74782_cov_22.8	BGC0000371: 0-22529	0.4233505531312202	['NRP']	Rhodococcus erythropolis PR4
BGG_ROSDA	NODE_533_length_74782_cov_22.8	BGC0000708: 15-40579	0.5003333337777789	['Saccharide']	Streptomyces lividus
BGG_ROSDA	NODE_533_length_74782_cov_22.8	BGC0002685: 0-16397	0.4333233916573239	['NRP']	Rothia mucilaginosa ATCC 25296
BGG_ROSDA	NODE_533_length_74782_cov_22.8	BGC0002410: 0-19843	0.4394722725378667	['NRP']	Frankia sp. CH37
BGG_ROSDA	NODE_533_length_74782_cov_22.8	BGC0002466: 0-37554	0.44804685666615485	['NRP']	Streptomyces peucetius subsp. caesius ATCC 27952
BGG_ROSDA	NODE_533_length_74782_cov_22.8	BGC0002282: 0-35788	0.4436089950138749	['Other']	Streptomyces kaniharaensis
BGG_ROSDA	NODE_533_length_74782_cov_22.8	BGC0002695: 0-16125	0.4233505531312202	['NRP']	Bacillus sp. WMMC1349
BGG_ROSDA	NODE_533_length_74782_cov_22.8	BGC0001211: 0-33663	0.4531360982243906	['NRP']	Amycolatopsis alba DSM 44262
BGG_ROSDA	NODE_585_length_71329_cov_40.0	BGC0001485: 0-10917	0.43526281671361733	['Alkaloid']	Actinoplanes tsinanensis
BGG_ROSDA	NODE_585_length_71329_cov_40.0	BGC0000598: 0-15050	0.444353855627397	['RiPP']	Candidatus Entotheonella factor
BGG_ROSDA	NODE_585_length_71329_cov_40.0	BGC0001148: 62-28868	0.45060266706230645	['NRP', 'RiPP']	Streptomyces cirratus
BGG_ROSDA	NODE_585_length_71329_cov_40.0	BGC0000468: 0-17580	0.4289946405296747	['RiPP']	Streptomyces bottropensis
BGG_ROSDA	NODE_585_length_71329_cov_40.0	BGC0001157: 0-17167	0.42699704415378664	['RiPP']	Streptomyces scabiei 87.22
BGG_ROSDA	NODE_585_length_71329_cov_40.0	BGC0000470: 12176-26921	0.42699704415378664	['RiPP']	Streptomyces sp. WMMB 272
BGG_ROSDA	NODE_585_length_71329_cov_40.0	BGC0001753: 0-20652	0.4285966735399661	['RiPP']	Streptomyces globisporus subsp. globisporus
BGG_ROSDA	NODE_585_length_71329_cov_40.0	BGC0000469: 13-39901	0.4265951619267079	['RiPP']	Streptomyces sp. BC16019
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0000871: 0-8807	0.47668237841504574	['Other (Nucleoside)']	Myxococcus xanthus DK 1622
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0002449: 47-14377	0.43448907485981697	['Other']	uncultured bacterium
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0002339: 0-27920	0.41240228636695425	['Terpene']	Vitiosangium cumulatum
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001521: 1747-26349	0.439092707621434	['NRP']	Herpetosiphon aurantiacus DSM 785
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0000122: 1816-33971	0.42211979182415743	['Polyketide']	Nannocystis pusilla
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001164: 0-8328	0.40889282963454704	['Polyketide']	Cyanothece sp. PCC 7822
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001627: 0-10806	0.41413051166570236	['NRP']	Mycobacterium tuberculosis H37Rv
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0000043: 0-13097	0.42978829354292214	['Polyketide']	Moorea producens 19L
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001897: 3-16597	0.40844897594432417	['Polyketide']	Burkholderia ambifaria IOP40-10
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001483: 0-25255	0.44098457850629286	['Other']	Streptomyces sp. RM-5-8
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001767: 114-29921	0.41021738890123133	['NRP']	Salinispora pacifica CNY331
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001940: 1-19375	0.43136666092021825	['Polyketide']	Pyxidicoccus fallax
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0000382: 455-19364	0.42699704415378664	['NRP']	Streptomyces toxytricini
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0002210: 100-28102	0.41065661056490554	['Polyketide', 'NRP']	Aspergillus violaceofuscus
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001007: 0-23687	0.4233505531312202	['Polyketide', 'NRP']	Salinispora arenicola CNS-205
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001964: 2-41089	0.4171147854046615	['Polyketide']	Cystobacterineae bacterium
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0000892: 0-13187	0.42129486592992904	['Other']	Burkholderia gladioli BSR3
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001006: 0-25045	0.43097317008931685	['NRP', 'Polyketide']	Salinispora tropica CNB-440
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0002706: 0-13879	0.4171147854046615	['NRP']	Myxococcus xanthus
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001671: 5106-76272	0.41283595373477605	['NRP']	Agrobacterium tumefaciens
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001834: 523-33403	0.41196752847951973	['NRP']	Cystobacter sp. SBCb004
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0002480: 0-16520	0.41196752847951973	['Polyketide', 'NRP']	Sphaerospermopsis sp. LEGE 00249
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0002386: 0-50718	0.4677708623085993	['NRP', 'Polyketide']	Sorangium cellulosum So0157-2
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0002025: 147-78549	0.49099123666254757	['NRP', 'Polyketide']	Jahnella sp. MSr9139
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0000727: 21-29286	0.40933550912807887	['Saccharide']	Streptomyces aureofaciens
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0000340: 200-18539	0.42211979182415743	['NRP']	Streptomyces sp. LZ35
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0002324: 0-17497	0.4137000565967187	['NRP', 'Polyketide']	Archangium violaceum
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0000391: 0-14231	0.41065661056490554	['NRP']	Marinactinospora thermotolerans
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0000247: 217-42288	0.4273981294606293	['Polyketide', 'Saccharide']	Streptomyces argillaceus
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0002434: 0-19058	0.41413051166570236	['Polyketide', 'NRP']	Kitasatospora sp.
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0002713: 0-52608	0.43947227253786675	['NRP']	Photorhabdus laumondii subsp. laumondii
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0002719: 0-33311	0.4192166202343247	['NRP']	Pseudomonas fluorescens
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001650: 0-26129	0.41021738890123133	['NRP']	Lysobacter enzymogenes
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0000997: 236-35505	0.40889282963454704	['NRP', 'Polyketide']	[Polyangium] brachysporum
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001281: 8011-344234	0.431759428453798	['Polyketide']	Ustilago maydis 521
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0000346: 176-29878	0.42005069033571446	['NRP', 'Polyketide']	Goodfellowiella coeruleoviolacea
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0000461: 465-63653	0.41021738890123133	['NRP']	Lysobacter enzymogenes
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0002081: 1-20404	0.42375907070668906	['Polyketide']	Streptomyces sp. Tue6314
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001057: 2684-46050	0.42005069033571446	['NRP', 'Polyketide']	Fusarium graminearum
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0000377: 2822-29658	0.41413051166570236	['NRP']	Bacillus sp. NK2003
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0002007: 584-20653	0.4450965785650841	['Terpene']	Amycolatopsis tolypomycina
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001890: 1-28356	0.42253092142030146	['NRP']	Vibrio campbellii ATCC BAA-1116
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0000306: 0-30611	0.4175370907392536	['NRP']	Streptomyces filamentosus NRRL 11379
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001417: 0-34448	0.40977702529955856	['NRP', 'Polyketide']	Cystobacterineae bacterium
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0000203: 149-47655	0.4476798264873184	['Polyketide']	Amycolatopsis orientalis subsp. vinearia
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0002026: 219-57197	0.4677708623085993	['NRP', 'Polyketide']	Jahnella sp. MSr9139
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001162: 0-9348	0.41413051166570236	['Polyketide']	Moorea producens JHB
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0001341: 0-20722	0.41240228636695425	['NRP']	Rothia nasimurium
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0002679: 0-14156	0.416691493321005	['NRP']	Chromobacterium violaceum ATCC 12472
BGG_ROSDA	NODE_598_length_70549_cov_89.3	BGC0000325: 0-22626	0.4158419130427998	['NRP']	Streptomyces coelicolor A3(2)
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001534: 799-5264	0.4356486913303635	['Other']	Streptomyces filamentosus
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001535: 334-3938	0.43756833296427666	['Other']	Streptomyces filamentosus
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001485: 0-10917	0.4829406732157783	['Alkaloid']	Actinoplanes tsinanensis
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001736: 2389-12888	0.45385602955748333	['NRP']	Photorhabdus laumondii subsp. laumondii TTO1
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0000598: 0-15050	0.45023895605663694	['RiPP']	Candidatus Entotheonella factor
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0000468: 0-17580	0.4581415557217131	['RiPP']	Streptomyces bottropensis
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001157: 0-17167	0.45600590049224954	['RiPP']	Streptomyces scabiei 87.22
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0000470: 12176-26921	0.45600590049224954	['RiPP']	Streptomyces sp. WMMB 272
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001753: 0-20652	0.45511189748657044	['RiPP']	Streptomyces globisporus subsp. globisporus
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0002457: 0-17441	0.44342244127604336	['NRP']	Streptacidiphilus griseoplanus
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0000469: 13-39901	0.45564859885439096	['RiPP']	Streptomyces sp. BC16019
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0000938: 104-31263	0.43371263676379795	['Other (Aminocoumarin)']	Streptomyces fradiae
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0002536: 1666-25780	0.45385602955748333	['NRP']	Kitasatospora azatica KCTC 9699
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001628: 442-34762	0.436802399719611	['NRP']	Kibdelosporangium sp. AK-AA56
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001570: 0-15484	0.4516910776306341	['NRP']	Streptomyces albulus
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001148: 62-28868	0.45707545219286944	['NRP', 'RiPP']	Streptomyces cirratus
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0000111: 309-33079	0.4424876102030259	['Polyketide']	Streptomyces carzinostaticus
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001810: 122-16114	0.4253846627454299	['Polyketide']	Polymorphospora rubra
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0002147: 1900-28788	0.4360339095255409	['NRP']	Streptomyces sp. CB02009
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001567: 0-30866	0.4325428189463254	['NRP']	Streptomyces lincolnensis
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0000712: 0-48169	0.476512403988251	['Saccharide']	Streptomyces rimosus subsp. paromomycinus
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0000197: 710-35758	0.43756833296427666	['Polyketide', 'Saccharide']	Streptomyces echinatus
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0000350: 0-35392	0.444353855627397	['NRP']	uncultured organism
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001761: 0-50778	0.43371263676379795	['Polyketide']	Sorangium cellulosum
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001771: 0-18478	0.4609684222067722	['NRP']	Streptomyces sclerotialus
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0000459: 0-104671	0.44323575087389755	['NRP', 'Polyketide']	Streptomyces griseoviridis
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0000165: 0-82484	0.4350696314281772	['Polyketide']	Dactylosporangium aurantiacum subsp. hamdenensis
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0000414: 5398-44076	0.44877945889681464	['NRP']	Streptomyces melanovinaceus
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0002016: 0-28409	0.43136666092021825	['Polyketide']	Streptomyces sp. QL37
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001500: 2241-41698	0.4710455153540251	['Polyketide']	Actinoallomurus sp. ID145698
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001435: 200-36599	0.444725481882478	['NRP', 'Polyketide']	Streptomyces sp. ZJ306
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0000026: 0-38410	0.47446881621133885	['Saccharide']	Streptomyces viridochromogenes Tue57
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0000986: 0-51005	0.45205298792470316	['NRP', 'Polyketide']	Stigmatella aurantiaca DW4/3-1
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0002373: 0-56944	0.44951014686936636	['NRP']	Streptomyces sp.
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001818: 1-40440	0.46759785090798334	['NRP']	Streptomyces sp. SANK 60404
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0002097: 0-48564	0.4577865645850389	['NRP', 'Polyketide', 'Saccharide']	Micromonospora sp. 28ISP2-46
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001732: 2271-63281	0.44731230422253565	['Other']	Streptomyces sp. YN86
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0002141: 0-62820	0.44657576511634234	['Polyketide']	Streptomyces bottropensis DO-45
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001731: 2271-63266	0.44877945889681464	['Other']	Streptomyces paulus
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001073: 6445-68195	0.4627239818296946	['NRP', 'Polyketide']	Micromonospora sp. TP-A0468
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0002461: 0-46105	0.45277549404008177	['Polyketide']	Streptomyces aureus
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0002085: 0-59475	0.478887797246325	['Saccharide']	Micromonospora carbonacea
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0002453: 0-76762	0.4285966735399661	['Polyketide']	Streptomyces seoulensis
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001396: 0-80773	0.45385602955748333	['Polyketide']	Streptomyces sp. A1(2016)
BGG_ROSDA	NODE_603_length_70165_cov_23.3	BGC0001944: 0-165922	0.4249795215257659	['Polyketide']	Streptosporangium sp.
BGG_ROSDA	NODE_606_length_70002_cov_60.9	BGC0000841: 0-11023	0.4217077759677249	['Other (Non-NRP beta-lactam)']	Streptomyces clavuligerus ATCC 27064
BGG_ROSDA	NODE_606_length_70002_cov_60.9	BGC0000895: 2-11180	0.4415492844236599	['Other']	Lactobacillus plantarum subsp. plantarum
BGG_ROSDA	NODE_606_length_70002_cov_60.9	BGC0002363: 0-22640	0.431759428453798	['RiPP']	Streptomyces sp.
BGG_ROSDA	NODE_606_length_70002_cov_60.9	BGC0001151: 0-19936	0.4383317541925318	['Other (Non-NRP beta-lactam)']	Streptomyces antibioticus
BGG_ROSDA	NODE_606_length_70002_cov_60.9	BGC0000615: 0-35080	0.431759428453798	['RiPP']	Nocardiopsis sp. TFS65-07
BGG_ROSDA	NODE_606_length_70002_cov_60.9	BGC0001752: 0-39092	0.45991101259574035	['NRP']	Streptomyces sp. MBT76
BGG_ROSDA	NODE_606_length_70002_cov_60.9	BGC0000845: 0-33531	0.43718568313530165	['Other (Non-NRP beta-lactam)']	Streptomyces clavuligerus ATCC 27064
BGG_ROSDA	NODE_606_length_70002_cov_60.9	BGC0002457: 0-17441	0.41413051166570236	['NRP']	Streptacidiphilus griseoplanus
BGG_ROSDA	NODE_606_length_70002_cov_60.9	BGC0002536: 1666-25780	0.42375907070668906	['NRP']	Kitasatospora azatica KCTC 9699
BGG_ROSDA	NODE_606_length_70002_cov_60.9	BGC0000431: 0-54895	0.4669051112223658	['NRP']	Streptomyces filamentosus NRRL 15998
BGG_ROSDA	NODE_606_length_70002_cov_60.9	BGC0001593: 1-29585	0.4217077759677249	['NRP']	Streptomyces ficellus
BGG_ROSDA	NODE_606_length_70002_cov_60.9	BGC0001818: 1-40440	0.44951014686936636	['NRP']	Streptomyces sp. SANK 60404
BGG_ROSDA	NODE_606_length_70002_cov_60.9	BGC0000960: 2-63538	0.4261924757145468	['NRP', 'Polyketide']	Streptomyces sahachiroi
BGG_ROSDA	NODE_606_length_70002_cov_60.9	BGC0001764: 1093-67062	0.4241667329454437	['NRP']	Streptomyces sp. SoC090715LN-17
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0002135: 0-11508	0.44546715047810737	['NRP']	Xenorhabdus bovienii SS-2004
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0002518: 0-10561	0.44398169496216755	['NRP']	Pseudomonas sp. SZ57
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001833: 14964-30015	0.4609684222067722	['NRP']	Burkholderia gladioli
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001133: 0-25888	0.4389026982286576	['NRP']	Xenorhabdus bovienii SS-2004
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001135: 0-16848	0.4672516207128401	['NRP']	Xenorhabdus budapestensis
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0002071: 0-27266	0.4489623089578517	['NRP']	Pseudomonas sp. QS1027
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001844: 234-20663	0.46759785090798334	['NRP']	Paraburkholderia rhizoxinica HKI 454
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001758: 0-22977	0.4648200011099721	['NRP']	Paraburkholderia rhizoxinica HKI 454
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0000396: 320-14288	0.45600590049224954	['NRP']	Nostoc sp. 73.1
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001128: 35-15686	0.4662112409909863	['NRP']	Photorhabdus laumondii subsp. laumondii TTO1
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0002017: 0-12514	0.4436089950138749	['NRP']	Nocardiopsis potens DSM 45234
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0002437: 0-10596	0.444353855627397	['NRP']	Thermoactinomyces sp. AS95
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001131: 0-29471	0.4648200011099721	['NRP']	Xenorhabdus miraniensis
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001166: 0-15624	0.416691493321005	['NRP']	Alternaria jesenskae
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0002286: 0-16374	0.439092707621434	['NRP']	Photorhabdus laumondii subsp. laumondii TTO1
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0002058: 11-12613	0.41109470080387256	['Polyketide', 'NRP']	Streptococcus mutans B04Sm5
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0002287: 24540-40025	0.41109470080387256	['NRP']	Streptococcus mutans
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0000457: 0-11274	0.4289946405296747	['NRP']	Rhizobium etli CFN 42
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001050: 0-19730	0.44398169496216755	['NRP', 'Polyketide']	Tistrella bauzanensis
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001047: 1-22119	0.46026383043960484	['NRP', 'Polyketide']	Pseudomonas syringae
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001132: 0-12417	0.44804685666615485	['NRP']	Xenorhabdus nematophila ATCC 19061
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001261: 987-14070	0.4187981742969395	['NRP']	Alternaria alternata
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001825: 0-14850	0.4462067390357758	['NRP']	Xenorhabdus nematophila AN6/1
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0000313: 0-33475	0.4413611929374029	['NRP']	Beauveria bassiana
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0002716: 0-53197	0.4662112409909863	['NRP']	Photorhabdus laumondii subsp. laumondii
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0000343: 1-6208	0.41326854053120765	['NRP']	Pseudomonas sp. J465
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0000342: 1020-10416	0.43487627984853067	['NRP']	Fusarium equiseti
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001641: 0-49104	0.4710455153540251	['NRP']	Photorhabdus laumondii subsp. laumondii TTO1
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0002660: 0-23622	0.4574311980195008	['NRP']	Chitinophaga eiseniae
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0000426: 0-11658	0.42699704415378664	['NRP']	Paenibacillus larvae
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0002424: 0-19621	0.44323575087389755	['NRP']	Saccharothrix sp.
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0002706: 0-13879	0.46044010818357595	['NRP']	Myxococcus xanthus
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0000307: 505-35485	0.4364184770780596	['NRP']	Aureobasidium pullulans
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001629: 209-63961	0.4413611929374029	['NRP']	Pseudomonas sp. QS1027
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001873: 0-8606	0.416691493321005	['NRP']	Xenorhabdus szentirmaii DSM 16338
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0000901: 1761-23020	0.4171147854046615	['Other']	Aspergillus niger
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0000351: 1-24369	0.43661051865630257	['NRP']	Mycolicibacterium smegmatis MC2 155
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0002529: 0-15584	0.4192166202343247	['NRP']	Azotobacter vinelandii CA
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001023: 0-29111	0.46707840108774606	['NRP', 'Polyketide']	Stigmatella aurantiaca
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0000346: 176-29878	0.4424876102030259	['NRP', 'Polyketide']	Goodfellowiella coeruleoviolacea
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0000331: 0-31215	0.4543350509929327	['NRP']	Planktothrix agardhii NIVA-CYA 116
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001290: 0-37424	0.41963412277761947	['NRP']	Aspergillus nidulans FGSC A4
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0000438: 137-73725	0.4413611929374029	['NRP']	Pseudomonas syringae pv. syringae
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0000393: 0-47918	0.46759785090798334	['NRP', 'Polyketide']	Myxococcus xanthus DK 1622
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0000417: 0-12076	0.45205298792470316	['NRP']	Rhodococcus jostii RHA1
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0002157: 368-14413	0.41963412277761947	['NRP', 'Alkaloid']	Aspergillus flavus
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001524: 64-20982	0.4204663312331509	['NRP', 'Polyketide']	Sulfurospirillum barnesii SES-3
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0002199: 0-17425	0.4154156066805986	['Alkaloid']	Aspergillus nanangensis
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0000349: 0-24145	0.44951014686936636	['NRP']	Saccharopolyspora erythraea NRRL 2338
BGG_ROSDA	NODE_664_length_66771_cov_108.1	BGC0001806: 0-60453	0.44804685666615485	['NRP']	Pseudomonas tolaasii
BGG_ROSDA	NODE_678_length_66021_cov_111.5	BGC0002493: 1205-6076	0.41413051166570236	['NRP']	Paracoccus denitrificans PD1222
BGG_ROSDA	NODE_678_length_66021_cov_111.5	BGC0000649: 148-10747	0.4253846627454299	['Terpene']	Streptomyces griseus subsp. griseus NBRC 13350
BGG_ROSDA	NODE_678_length_66021_cov_111.5	BGC0000925: 319-18326	0.416691493321005	['Other']	Pseudomonas fluorescens
BGG_ROSDA	NODE_678_length_66021_cov_111.5	BGC0001168: 0-4582	0.416691493321005	['NRP']	Streptomyces lividans 1326
BGG_ROSDA	NODE_678_length_66021_cov_111.5	BGC0002135: 0-11508	0.41455991536812	['NRP']	Xenorhabdus bovienii SS-2004
BGG_ROSDA	NODE_678_length_66021_cov_111.5	BGC0002075: 0-3894	0.4137000565967187	['NRP', 'Alkaloid']	Pseudomonas fluorescens
BGG_ROSDA	NODE_678_length_66021_cov_111.5	BGC0002286: 0-16374	0.41109470080387256	['NRP']	Photorhabdus laumondii subsp. laumondii TTO1
BGG_ROSDA	NODE_678_length_66021_cov_111.5	BGC0001844: 234-20663	0.41109470080387256	['NRP']	Paraburkholderia rhizoxinica HKI 454
BGG_ROSDA	NODE_678_length_66021_cov_111.5	BGC0001825: 0-14850	0.40933550912807887	['NRP']	Xenorhabdus nematophila AN6/1
BGG_ROSDA	NODE_678_length_66021_cov_111.5	BGC0001758: 0-22977	0.40889282963454704	['NRP']	Paraburkholderia rhizoxinica HKI 454
BGG_ROSDA	NODE_678_length_66021_cov_111.5	BGC0002535: 1708-15164	0.4204663312331509	['NRP']	Streptomyces celluloflavus
BGG_ROSDA	NODE_678_length_66021_cov_111.5	BGC0000467: 612-13576	0.4281979372493362	['NRP']	Yersinia enterocolitica
